REGION,TIMESLICE,TECHNOLOGY,FUEL,YEAR,VALUE
SIMPLICITY,ID,GasExtraction,GAS,2014,3.3418657
SIMPLICITY,ID,GasExtraction,GAS,2015,3.3584693999999997
SIMPLICITY,ID,GasExtraction,GAS,2016,3.4324312000000003
SIMPLICITY,ID,GasExtraction,GAS,2017,3.535072
SIMPLICITY,ID,GasExtraction,GAS,2018,4.1861659
SIMPLICITY,ID,GasExtraction,GAS,2019,4.486320500000001
SIMPLICITY,ID,GasExtraction,GAS,2020,4.7817369
SIMPLICITY,ID,GasExtraction,GAS,2021,5.273157599999999
SIMPLICITY,ID,GasExtraction,GAS,2022,5.5069555
SIMPLICITY,ID,GasExtraction,GAS,2023,5.9291056
SIMPLICITY,ID,GasExtraction,GAS,2024,6.0
SIMPLICITY,ID,GasExtraction,GAS,2025,6.0
SIMPLICITY,ID,GasExtraction,GAS,2026,6.0
SIMPLICITY,ID,GasExtraction,GAS,2027,6.0
SIMPLICITY,ID,GasExtraction,GAS,2028,6.0
SIMPLICITY,ID,GasExtraction,GAS,2029,1.1877558000000001
SIMPLICITY,ID,GasImport,GAS,2024,0.12069204
SIMPLICITY,ID,GasImport,GAS,2025,0.28471011
SIMPLICITY,ID,GasImport,GAS,2026,0.5426008000000001
SIMPLICITY,ID,GasImport,GAS,2027,0.80803861
SIMPLICITY,ID,GridExp,FEL2,2018,0.21582722259999998
SIMPLICITY,ID,GridExp,FEL2,2019,0.28781282499999994
SIMPLICITY,ID,GridExp,FEL2,2020,0.3597120322
SIMPLICITY,ID,GridExp,FEL2,2021,0.50359685
SIMPLICITY,ID,GridExp,FEL2,2022,0.5395680523999999
SIMPLICITY,ID,GridExp,FEL2,2023,0.6474816677999999
SIMPLICITY,ID,GridExp,FEL2,2024,0.683474469
SIMPLICITY,ID,GridExp,FEL2,2025,0.7193031226
SIMPLICITY,ID,GridExp,FEL2,2026,0.791288725
SIMPLICITY,ID,GridExp,FEL2,2027,0.863274352
SIMPLICITY,ID,GridExp,FEL2,2028,0.8992671039999999
SIMPLICITY,ID,GridExp,FEL2,2029,0.920862788
SIMPLICITY,ID,GridExp,FEL2,2030,0.935121686
SIMPLICITY,ID,GridExp,FEL2,2031,0.9711145199999999
SIMPLICITY,ID,GridExp,FEL2,2032,1.07909294
SIMPLICITY,ID,GridExp,FEL2,2033,1.115085692
SIMPLICITY,ID,GridExp,FEL2,2034,1.1510785259999998
SIMPLICITY,ID,GridExp,FEL2,2035,1.178452422
SIMPLICITY,ID,GridExp,FEL2,2036,1.22164379
SIMPLICITY,ID,GridExp,FEL2,2037,1.2792323079999997
SIMPLICITY,ID,GridExp,FEL2,2038,1.3297517699999999
SIMPLICITY,ID,GridExp,FEL2,2039,1.3801417539999998
SIMPLICITY,ID,GridExp,FEL2,2040,1.47380937
SIMPLICITY,ID,NGCC,SEC_EL,2014,1.6776433999999998
SIMPLICITY,ID,NGCC,SEC_EL,2015,1.6859786
SIMPLICITY,ID,NGCC,SEC_EL,2016,1.723108
SIMPLICITY,ID,NGCC,SEC_EL,2017,1.7746345000000001
SIMPLICITY,ID,NGCC,SEC_EL,2018,2.1014889
SIMPLICITY,ID,NGCC,SEC_EL,2019,2.2521689
SIMPLICITY,ID,NGCC,SEC_EL,2020,2.4004703
