REGION,TIMESLICE,TECHNOLOGY,FUEL,YEAR,VALUE
SIMPLICITY,SD,GasExtraction,GAS,2015,0.69982105
SIMPLICITY,SD,GasExtraction,GAS,2016,0.71523284
SIMPLICITY,SD,GasExtraction,GAS,2017,0.73662063
SIMPLICITY,SD,GasExtraction,GAS,2018,0.87235792
SIMPLICITY,SD,GasExtraction,GAS,2019,0.93490262
SIMPLICITY,SD,GasExtraction,GAS,2020,0.99650375
SIMPLICITY,SD,GasExtraction,GAS,2021,1.0002
SIMPLICITY,SD,GasExtraction,GAS,2022,1.0002
SIMPLICITY,SD,GasExtraction,GAS,2023,1.0002
SIMPLICITY,SD,GasExtraction,GAS,2024,1.0002
SIMPLICITY,SD,GasExtraction,GAS,2025,1.0002
SIMPLICITY,SD,GasExtraction,GAS,2026,1.0002
SIMPLICITY,SD,GasExtraction,GAS,2027,1.0002
SIMPLICITY,SD,GasExtraction,GAS,2028,1.0002
SIMPLICITY,SD,GasExtraction,GAS,2029,1.0002
SIMPLICITY,SD,GasExtraction,GAS,2030,0.54998241
SIMPLICITY,SD,GasExtraction,GAS,2031,0.48039598
SIMPLICITY,SD,GasExtraction,GAS,2032,0.41077453
SIMPLICITY,SD,GasExtraction,GAS,2033,0.33792592
SIMPLICITY,SD,GasExtraction,GAS,2034,0.26103556
SIMPLICITY,SD,GasExtraction,GAS,2035,0.17246124
SIMPLICITY,SD,GasExtraction,GAS,2036,0.12135613
SIMPLICITY,SD,GasExtraction,GAS,2037,0.069889512
SIMPLICITY,SD,GasExtraction,GAS,2038,0.018061384
SIMPLICITY,SD,GasImport,GAS,2021,0.098747276
SIMPLICITY,SD,GasImport,GAS,2022,0.14747584
SIMPLICITY,SD,GasImport,GAS,2023,0.23547417
SIMPLICITY,SD,GasImport,GAS,2024,0.27539599
SIMPLICITY,SD,GasImport,GAS,2025,0.30965635
SIMPLICITY,SD,GasImport,GAS,2026,0.36339432
SIMPLICITY,SD,GasImport,GAS,2027,0.41870492
SIMPLICITY,SD,GasImport,GAS,2028,0.45736865
SIMPLICITY,SD,GasImport,GAS,2029,0.49094625
SIMPLICITY,SD,GridExp,FEL2,2018,0.045
SIMPLICITY,SD,GridExp,FEL2,2019,0.06
SIMPLICITY,SD,GridExp,FEL2,2020,0.075
SIMPLICITY,SD,GridExp,FEL2,2021,0.105
SIMPLICITY,SD,GridExp,FEL2,2022,0.1125
SIMPLICITY,SD,GridExp,FEL2,2023,0.135
SIMPLICITY,SD,GridExp,FEL2,2024,0.1425
SIMPLICITY,SD,GridExp,FEL2,2025,0.15
SIMPLICITY,SD,GridExp,FEL2,2026,0.165
SIMPLICITY,SD,GridExp,FEL2,2027,0.18
SIMPLICITY,SD,GridExp,FEL2,2028,0.1875
SIMPLICITY,SD,GridExp,FEL2,2029,0.192
SIMPLICITY,SD,NGCC,SEC_EL,2014,0.34957895
SIMPLICITY,SD,NGCC,SEC_EL,2015,0.35131579
SIMPLICITY,SD,NGCC,SEC_EL,2016,0.35905263
SIMPLICITY,SD,NGCC,SEC_EL,2017,0.36978947
SIMPLICITY,SD,NGCC,SEC_EL,2018,0.43793068
SIMPLICITY,SD,NGCC,SEC_EL,2019,0.46932863
SIMPLICITY,SD,NGCC,SEC_EL,2020,0.50025289
SIMPLICITY,SD,NGCC,SEC_EL,2021,0.55168036
SIMPLICITY,SD,NGCC,SEC_EL,2022,0.57614249
SIMPLICITY,SD,NGCC,SEC_EL,2023,0.62031836
SIMPLICITY,SD,NGCC,SEC_EL,2024,0.64035944
SIMPLICITY,SD,NGCC,SEC_EL,2025,0.65755841
SIMPLICITY,SD,NGCC,SEC_EL,2026,0.6845353
SIMPLICITY,SD,NGCC,SEC_EL,2027,0.71230167
SIMPLICITY,SD,NGCC,SEC_EL,2028,0.73171117
SIMPLICITY,SD,NGCC,SEC_EL,2029,0.74856739
SIMPLICITY,SD,NGCC,SEC_EL,2030,0.27609559
SIMPLICITY,SD,NGCC,SEC_EL,2031,0.24116264
SIMPLICITY,SD,NGCC,SEC_EL,2032,0.20621211
SIMPLICITY,SD,NGCC,SEC_EL,2033,0.16964152
SIMPLICITY,SD,NGCC,SEC_EL,2034,0.13104195
SIMPLICITY,SD,NGCC,SEC_EL,2035,0.08657692800000001
SIMPLICITY,SD,NGCC,SEC_EL,2036,0.060921752
