REGION,TIMESLICE,TECHNOLOGY,FUEL,YEAR,VALUE
SIMPLICITY,ID,NGCC1,GAS,2015,0.5570890043217599
SIMPLICITY,ID,TD,SEC_EL,2015,0.2796631547799999
SIMPLICITY,IN,NGCC1,GAS,2015,0.33319999526856
SIMPLICITY,IN,TD,SEC_EL,2015,0.16726907392999998
SIMPLICITY,SD,NGCC1,GAS,2015,0.6667999905314399
SIMPLICITY,SD,TD,SEC_EL,2015,0.33473895106999996
SIMPLICITY,SN,NGCC1,GAS,2015,0.23212041448008
SIMPLICITY,SN,TD,SEC_EL,2015,0.11652631249
SIMPLICITY,WD,NGCC1,GAS,2015,1.3331999810685597
SIMPLICITY,WD,TD,SEC_EL,2015,0.66927709893
SIMPLICITY,WN,NGCC1,GAS,2015,0.6667999905314399
SIMPLICITY,WN,TD,SEC_EL,2015,0.33473895106999996
