REGION,TECHNOLOGY,FUEL,YEAR,VALUE
SIMPLICITY,GasImport2,GAS,2015,3.9432505312199995
SIMPLICITY,NGCC2,SEC_EL,2015,2.3305263260999998
SIMPLICITY,TD,FEL,2015,2.2140000097949994
