REGION,TIMESLICE,TECHNOLOGY,FUEL,YEAR,VALUE
SIMPLICITY,ID,NGCC2,GAS,2015,0.41725742693175993
SIMPLICITY,ID,TD,SEC_EL,2015,0.2796631547799999
SIMPLICITY,IN,NGCC2,GAS,2015,0.2781716156618
SIMPLICITY,IN,TD,SEC_EL,2015,0.18644210165
SIMPLICITY,SD,NGCC2,GAS,2015,0.52157179610052
SIMPLICITY,SD,TD,SEC_EL,2015,0.34957895181
SIMPLICITY,SN,NGCC2,GAS,2015,0.17385725823508
SIMPLICITY,SN,TD,SEC_EL,2015,0.11652631249
SIMPLICITY,WD,NGCC2,GAS,2015,1.3908581201446797
SIMPLICITY,WD,TD,SEC_EL,2015,0.9322105362899998
SIMPLICITY,WN,NGCC2,GAS,2015,0.6954290614673599
SIMPLICITY,WN,TD,SEC_EL,2015,0.46610526907999994
